loss,mae,val_loss,val_mae,lr,train_pearson,val_pearson
1.191026210784912,0.931547999382019,0.9492632150650024,0.8618878126144409,0.001,0.2637912194464853,-0.04762062418189196
1.0470439195632935,0.8790237307548523,0.9520845413208008,0.8777591586112976,0.001,0.40038623459726513,-0.04754895147693237
0.847170352935791,0.7563485503196716,0.9691864252090454,0.909759521484375,0.001,0.3697658365266037,0.03390475627560576
0.5498345494270325,0.581184983253479,0.9818533658981323,0.9255598187446594,0.001,0.4838091186571288,0.1040718399810727
0.49207034707069397,0.5366314053535461,0.9931632280349731,0.9271789789199829,0.001,0.618343493345832,0.04903431884549814
0.3655760586261749,0.4596310555934906,0.9597676992416382,0.7896496057510376,0.001,0.6938452846399147,0.1229261793986707
0.21348226070404053,0.3469997048377991,0.943194568157196,0.8347525596618652,0.00020000001,0.8118109061975264,0.1399994286925814
0.15330857038497925,0.30065134167671204,1.0023483037948608,0.8905161619186401,0.00020000001,0.8378132169023971,0.10794750553950154
0.13674089312553406,0.27811169624328613,1.0548150539398193,0.9283046722412109,0.00020000001,0.8452220621131851,0.13146364665149904
0.11661968380212784,0.26311570405960083,1.0778818130493164,0.945544421672821,0.00020000001,0.8572345053246179,0.14843154072487744
0.12355101108551025,0.27242761850357056,1.0529353618621826,0.9266268014907837,0.00020000001,0.8759230256467158,0.17910504407520522
0.09435487538576126,0.2348562479019165,1.0372958183288574,0.9043272137641907,0.00020000001,0.9223688249496876,0.19518850672918583
0.10695085674524307,0.2531750202178955,1.016939401626587,0.8804580569267273,4.0000003e-05,0.9472552822718228,0.2086916132291692
0.11817846447229385,0.26626938581466675,0.9863648414611816,0.8488752245903015,4.0000003e-05,0.9648122547033252,0.21945079824257707
0.0944364070892334,0.24017545580863953,0.9733155965805054,0.8251857757568359,4.0000003e-05,0.975293703096606,0.22151712183997124
0.09466101229190826,0.23715031147003174,0.9647184610366821,0.8151077032089233,4.0000003e-05,0.980567757018871,0.223882993476113
0.10080923140048981,0.2472618818283081,0.9624226689338684,0.8127357363700867,4.0000003e-05,0.9835150070767171,0.22997331010971736
0.10494253784418106,0.2448088675737381,0.9540491104125977,0.7968751192092896,8.000001e-06,0.9859451600618369,0.22999137283017956
0.09059707820415497,0.2315857857465744,0.9519976377487183,0.7852054238319397,8.000001e-06,0.9872888790980755,0.22637176891304417
0.09824690967798233,0.2401355504989624,0.952462375164032,0.7771039009094238,8.000001e-06,0.9880532553159967,0.2220592292841452
0.09363338351249695,0.23626692593097687,0.9550943374633789,0.7692883610725403,8.000001e-06,0.9888788048382738,0.21625704368303286
0.10233502089977264,0.2423587590456009,0.9592854380607605,0.7641375064849854,8.000001e-06,0.9894387272203317,0.21078436238254628
0.08757150173187256,0.2282295972108841,0.9625498056411743,0.7609595656394958,1.6000001e-06,0.9897064670781861,0.20706031714161197
0.0893574133515358,0.23383793234825134,0.9653900861740112,0.758056640625,1.6000001e-06,0.9899154290983123,0.20425255953173393
0.09484373033046722,0.24117526412010193,0.9677591323852539,0.7563962936401367,1.6000001e-06,0.9900822800772547,0.20226396763991591
0.09035982936620712,0.2260771244764328,0.9696851968765259,0.7547035217285156,1.6000001e-06,0.9902105989475881,0.20059660905782753
0.09659523516893387,0.23671989142894745,0.9713007807731628,0.7536182403564453,1.6000001e-06,0.8118109061975264,0.1399994286925814
