loss,val_loss,lr
0.8231738209724426,0.4560267925262451,0.001
0.147054523229599,0.5262068510055542,0.001
0.08649294078350067,0.1861516684293747,0.001
0.0726587325334549,0.05240190774202347,0.001
0.06333866715431213,0.003970726393163204,0.001
0.057453703135252,0.0754297748208046,0.001
0.043535713106393814,0.31942301988601685,0.001
0.039674364030361176,0.605614185333252,0.001
0.03879575803875923,0.7895563244819641,0.001
0.03240380436182022,1.336706519126892,0.001
0.032528288662433624,1.6823793649673462,0.001
0.02797004021704197,2.4499456882476807,0.001
0.026914367452263832,2.853788375854492,0.001
0.026011398062109947,3.5820040702819824,0.001
0.02432413026690483,3.3008944988250732,0.001
0.02466033585369587,3.0034122467041016,0.0005
0.024737004190683365,2.5504584312438965,0.0005
0.020796803757548332,1.9772498607635498,0.0005
0.021726084873080254,1.1944642066955566,0.0005
0.01987781748175621,0.48142194747924805,0.0005
0.01772402599453926,0.15858665108680725,0.0005
0.018142063170671463,0.06242632865905762,0.0005
0.017790131270885468,0.032042551785707474,0.0005
0.016843575984239578,0.026380976662039757,0.0005
0.015384894795715809,0.023911427706480026,0.0005
