loss,val_loss,lr
0.16834527254104614,0.01576557382941246,0.001
0.06969643384218216,0.8836336135864258,0.001
0.04906860366463661,3.349231719970703,0.001
0.03741353005170822,8.259363174438477,0.001
0.030754338949918747,12.562302589416504,0.001
0.024417750537395477,13.738870620727539,0.001
0.02107090875506401,12.195711135864258,0.001
0.018911024555563927,15.833242416381836,0.001
0.017426546663045883,17.49125862121582,0.001
0.01320790033787489,26.723506927490234,0.001
0.01098474022001028,27.913888931274414,0.001
0.01085328496992588,36.25010681152344,0.0005
0.01069658063352108,44.13580322265625,0.0005
0.010058811865746975,49.34645462036133,0.0005
0.010133959352970123,56.06084060668945,0.0005
0.008655214682221413,63.9610595703125,0.0005
0.007718246430158615,77.4651107788086,0.0005
0.007801649160683155,90.02063751220703,0.0005
0.008756278082728386,100.1745376586914,0.0005
0.00748119130730629,95.98710632324219,0.0005
0.007752995006740093,81.90727996826172,0.0005
