loss,val_loss,lr
1.0122772455215454,0.3002382814884186,0.001
0.11499448120594025,0.24613097310066223,0.001
0.06369684636592865,0.14111629128456116,0.001
0.04862578585743904,0.11569328606128693,0.001
0.0396452322602272,0.09274981170892715,0.001
0.027444690465927124,0.06683413684368134,0.001
0.033002082258462906,0.04795617610216141,0.001
0.030384361743927002,0.03540084883570671,0.001
0.02846243977546692,0.012893748469650745,0.001
0.025475839152932167,0.012303093448281288,0.001
0.022181008011102676,0.00863434188067913,0.001
0.02104279212653637,0.005879256874322891,0.001
0.016109194606542587,0.001931905746459961,0.001
0.016293425112962723,0.0016097147017717361,0.001
0.015724267810583115,0.0020780691411346197,0.001
0.01429535262286663,0.0043397583067417145,0.001
0.014418582431972027,0.012094305828213692,0.001
0.012490930035710335,0.02152623049914837,0.001
0.009495029225945473,0.030653661116957664,0.001
0.009260179474949837,0.027212735265493393,0.001
0.006816490553319454,0.03325871378183365,0.001
0.006020635366439819,0.02569805458188057,0.001
0.005529467482119799,0.016110340133309364,0.001
0.004770743660628796,0.008608873002231121,0.001
0.0050493343733251095,0.0042732516303658485,0.0005
0.004665396176278591,0.002324374858289957,0.0005
0.004757017362862825,0.0015763997798785567,0.0005
0.004388983827084303,0.0013304557651281357,0.0005
0.0042725722305476665,0.001273564645089209,0.0005
0.00399473262950778,0.0012421037536114454,0.0005
0.004416848532855511,0.0012847383040934801,0.0005
0.004521624650806189,0.001341434894129634,0.0005
0.004266945645213127,0.0012420282000675797,0.0005
0.004779473412781954,0.0012443521991372108,0.0005
0.0038483384996652603,0.001261687371879816,0.0005
0.004409654065966606,0.0012370191980153322,0.0005
0.00443890318274498,0.00122743914835155,0.0005
0.003972646780312061,0.0012738110963255167,0.0005
0.004183080513030291,0.0013330840738490224,0.0005
0.004093339666724205,0.0013124548131600022,0.0005
0.003951575607061386,0.0012450640788301826,0.0005
0.003536334726959467,0.0012438553385436535,0.0005
0.003911677747964859,0.0012774511706084013,0.0005
0.0038204870652407408,0.0012546818470582366,0.0005
0.004324250854551792,0.001234123483300209,0.0005
0.00413739588111639,0.0012548271333798766,0.0005
0.0037407795898616314,0.001239817007444799,0.0005
0.003889038460329175,0.0012103663757443428,0.00025
0.0040205386467278,0.0012281227391213179,0.00025
0.004120965953916311,0.0012596165761351585,0.00025
0.003844126593321562,0.0012689998839050531,0.00025
0.003930854145437479,0.0012338792439550161,0.00025
0.0035173227079212666,0.0012182235950604081,0.00025
0.0039089135825634,0.001203787513077259,0.00025
0.004000501707196236,0.0012285312404856086,0.00025
0.003718361724168062,0.0012403760338202119,0.00025
0.004001551773399115,0.001227248809300363,0.00025
0.0037861806340515614,0.0012280566152185202,0.000125
0.003959987312555313,0.0012275183107703924,0.000125
0.003867844818159938,0.0012304758420214057,0.000125
0.0034438702277839184,0.001245774095878005,0.000125
0.003940477967262268,0.0012281355448067188,0.000125
0.003565568011254072,0.0012295815395191312,0.000125
0.003839310258626938,0.001227956498041749,0.000125
0.0036376570351421833,0.001222228049300611,0.000125
0.004060602281242609,0.0012084461050108075,0.000125
0.0035770044196397066,0.0012194596929475665,0.000125
0.003784880042076111,0.0012257457710802555,6.25e-05
0.004057510755956173,0.001226518303155899,6.25e-05
0.0039909714832901955,0.001228446257300675,6.25e-05
0.0037638936191797256,0.001232031499966979,6.25e-05
0.0039178188890218735,0.0012340310495346785,6.25e-05
0.003645302727818489,0.0012318163644522429,6.25e-05
0.004023152869194746,0.0012278720969334245,6.25e-05
