fold,iteration,pearson
0,2980,0.5306586273059816
0,2990,0.5306962515712051
0,3000,0.530726449679709
0,3010,0.5307558787017057
0,3020,0.5307480832078386
0,3030,0.5307493887239214
0,3040,0.5307546630233185
0,3050,0.5307982820347877
0,3060,0.5307630557628734
0,3070,0.5307444359819324
0,3080,0.5307906693487957
0,3090,0.5307966554622955
0,3100,0.5307768274535384
0,3110,0.530701627551335
0,3120,0.5306957100502533
0,3130,0.5307739461253783
0,3140,0.5307739705509226
0,3150,0.5308077472372971
0,3160,0.5308095566664784
0,3170,0.530809294665484
0,3180,0.5308601301613899
0,3190,0.5308974095728607
0,3200,0.5308934973578173
0,3210,0.530883232988576
0,3220,0.5308764127994087
0,3230,0.5309115291965919
0,3240,0.5309442662951176
0,3250,0.5310232164605573
0,3260,0.5310247558702791
0,3270,0.5310545148268995
0,3280,0.5310082615769302
0,3290,0.5309840406861925
0,3300,0.5309938050260928
0,3310,0.5309849692910149
0,3320,0.5309710029262319
0,3330,0.5309743102086281
0,3340,0.5310149667010737
0,3350,0.5310341703762742
0,3360,0.5310482444949495
0,3370,0.5310171978203307
0,3380,0.5309764585126056
0,3390,0.5309516893951516
0,3400,0.5309778689896598
0,3410,0.530971922816283
0,3420,0.5310034340975869
0,3430,0.531001731537321
0,3440,0.5309838751630029
0,3450,0.5309756114921608
0,3460,0.5309553568369366
0,3470,0.5309598647543363
0,3480,0.5309875181931969
0,3490,0.5309895000509314
0,3500,0.531054997252701
0,3510,0.5310685615348174
0,3520,0.5310304435718671
0,3530,0.5310469642670403
0,3540,0.531062906310571
0,3550,0.5310696196189991
0,3560,0.5311266421697369
0,3570,0.5311457216711265
0,3580,0.5311136326216519
0,3590,0.5310728105075732
0,3600,0.5310518256097115
0,3610,0.5310820377006618
0,3620,0.531057674220698
0,3630,0.531029009465243
0,3640,0.5310243953059146
0,3650,0.5310256143875537
0,3660,0.5310090427858429
0,3670,0.5309936249728485
0,3680,0.531042311952668
0,3690,0.531013748843887
0,3700,0.5310366249468284
0,3710,0.5310325178362164
0,3720,0.5310218708922502
0,3730,0.5310092655220906
0,3740,0.5310196294755118
0,3750,0.531034337121073
0,3760,0.53102216132017
0,3770,0.5310484182602232
0,3780,0.5310770139261235
0,3790,0.5310760029990739
0,3800,0.5311104459560622
0,3810,0.5311299425406861
0,3820,0.5310933342062943
0,3830,0.5311019146155619
0,3840,0.5310912824314202
0,3850,0.531082068397028
0,3860,0.531077112939645
0,3870,0.5310876318398099
0,3880,0.5311122366572242
0,3890,0.5311332143746406
0,3900,0.5311678796047508
0,3910,0.5311922207077404
0,3920,0.5312130196035277
0,3930,0.5311925368868466
0,3940,0.5312091476941345
0,3950,0.5311821476090345
0,3960,0.5312010280987811
0,3970,0.5312183520514014
0,3980,0.5312200506170603
0,3990,0.5312065450758239
0,4000,0.5311816323267939
0,4010,0.5312082597111663
0,4020,0.5312144962749188
0,4030,0.5312137086679224
0,4040,0.5312419016945008
0,4050,0.5312287349289205
0,4060,0.5312581394430841
0,4070,0.5312684919612494
0,4080,0.531251360381267
0,4090,0.5312495388401182
0,4100,0.5312434333439432
0,4110,0.5312227342702803
0,4120,0.5312378214304209
0,4130,0.5312317185147649
0,4140,0.5312376277959528
0,4150,0.531214772961668
0,4160,0.5312128066985506
0,4170,0.5312168714691338
0,4180,0.5312330229461475
0,4190,0.5312395465708544
0,4200,0.5312245891523746
0,4210,0.5312152517230889
0,4220,0.5312119387796902
0,4230,0.5312063068551822
0,4240,0.5312268512855974
0,4250,0.5312276763596135
0,4260,0.5312094075370902
0,4270,0.5312134398410429
0,4280,0.5312282267974388
0,4290,0.5312512871492636
0,4300,0.5312555608993076
0,4310,0.5312340677032247
0,4320,0.5312212875370462
0,4330,0.5312061857615678
0,4340,0.531213559436691
0,4350,0.5312178691271203
0,4360,0.5312050819528064
0,4370,0.5312020457654858
0,4380,0.5312083318198922
0,4390,0.5312104775605818
0,4400,0.5312130244427361
0,4410,0.5312414648194594
0,4420,0.5312443670619383
0,4430,0.531237483331953
0,4440,0.5312519697565388
0,4450,0.5312400600352695
0,4460,0.5312431895257264
0,4470,0.5312345304543308
0,4480,0.5312176468022174
1,0,0.31553375786052457
1,10,0.4144477063698586
1,20,0.44791555553315293
1,30,0.48790528478921535
1,40,0.49344038298859033
1,50,0.4869918422178375
1,60,0.4996480450125071
1,70,0.49330551853503474
1,80,0.4963795212760241
1,90,0.5021779158178232
1,100,0.5030337196210345
1,110,0.5096535967845336
1,120,0.5025773028497406
1,130,0.49921727784967024
1,140,0.5035947482769951
1,150,0.5115433324193279
1,160,0.5155741745072813
1,170,0.5137391273936678
1,180,0.516863432279321
1,190,0.5120165055205155
1,200,0.5127625406220027
1,210,0.5115602983417903
1,220,0.5113098266110252
1,230,0.5134840496006237
1,240,0.5145496192068691
1,250,0.5137342331478358
1,260,0.5170267187039544
1,270,0.5192361903510352
1,280,0.5173600240536187
1,290,0.5182283114928211
1,300,0.5182248797638568
1,310,0.5199977145937442
1,320,0.5222813804646744
1,330,0.5210984483044222
1,340,0.52278452497102
1,350,0.5260106061441931
1,360,0.5275586215472687
1,370,0.529540865823462
1,380,0.5308164833598363
1,390,0.529647980177011
1,400,0.5322953561926977
1,410,0.5330273362440737
1,420,0.5329622302539221
1,430,0.533604629025312
1,440,0.534027525476709
1,450,0.5347146169857855
1,460,0.534718307583741
1,470,0.5351297402713343
1,480,0.5350900192928674
1,490,0.5363359244087329
1,500,0.5381055031046013
1,510,0.5381790679737809
1,520,0.5383899968228508
1,530,0.5407688956092097
1,540,0.5406909877693008
1,550,0.5418602936658585
1,560,0.5423416513257427
1,570,0.542862245403237
1,580,0.5419785523834413
1,590,0.5434348976878738
1,600,0.5440276834930051
1,610,0.544907590202817
1,620,0.5457641945243658
1,630,0.5454521775781783
1,640,0.5457156373008244
1,650,0.5467803295690848
1,660,0.5475103377982756
1,670,0.5480572886502986
1,680,0.5483209054058962
1,690,0.5493974150804384
1,700,0.5493327761041165
1,710,0.5490449213378704
1,720,0.5494301523346787
1,730,0.5493058830452725
1,740,0.5489668284347013
1,750,0.5496239857874125
1,760,0.5501708095150986
1,770,0.5506961413028241
1,780,0.5510221109459
1,790,0.5506806099982489
1,800,0.5508434140242403
1,810,0.5505802153138719
1,820,0.5514282842936752
1,830,0.5513952172118693
1,840,0.5511135408847018
1,850,0.5516684026685653
1,860,0.5520877828826424
1,870,0.5524617440862087
1,880,0.5524567175858189
1,890,0.5529686795178091
1,900,0.553175592859047
1,910,0.5532650191893538
1,920,0.553563536050892
1,930,0.5534101597354724
1,940,0.5531776321331037
1,950,0.5532039472592717
1,960,0.5530291583273136
1,970,0.5528635200631797
1,980,0.5533677057704742
1,990,0.5534763687126016
1,1000,0.5538163551678449
1,1010,0.5546449111044008
1,1020,0.5548888420401684
1,1030,0.5545895799652599
1,1040,0.5546445939068664
1,1050,0.5547072888415594
1,1060,0.5554015649712917
1,1070,0.5555403889751374
1,1080,0.5552495443918954
1,1090,0.555449937520522
1,1100,0.5558815909626414
1,1110,0.5557348354493443
1,1120,0.5556218918554997
1,1130,0.5555040382219473
1,1140,0.5551810520011987
1,1150,0.5557346617487232
1,1160,0.5560669412329009
1,1170,0.5562677416741127
1,1180,0.5561238955928416
1,1190,0.5560266211431332
1,1200,0.5564872879254424
1,1210,0.5567222668346378
1,1220,0.5565925863435733
1,1230,0.5570208756758726
1,1240,0.5570847879764502
1,1250,0.5571704928557089
1,1260,0.5575722140546673
1,1270,0.5575282853039047
1,1280,0.5575076142532257
1,1290,0.5575619597408736
1,1300,0.5581927456323924
1,1310,0.5582761235682167
1,1320,0.5579915939169581
1,1330,0.5582041538373645
1,1340,0.5584145978192177
1,1350,0.5586804671153729
1,1360,0.5588218224595414
1,1370,0.5588900716561145
1,1380,0.5590463438056773
1,1390,0.559128853615093
1,1400,0.5590845642651666
1,1410,0.5591270441527578
1,1420,0.5591614438308363
1,1430,0.5593632976095237
1,1440,0.5597863050943428
1,1450,0.5599695985908569
1,1460,0.5600897476745226
1,1470,0.5600821197373475
1,1480,0.5599609321225255
1,1490,0.5598502113295784
1,1500,0.5598836451968883
1,1510,0.5599872144511079
1,1520,0.5601326444015979
1,1530,0.5601821272623845
1,1540,0.5602112434005518
1,1550,0.5602921474267254
1,1560,0.5604302381896483
1,1570,0.5602529546109776
1,1580,0.5604292274152676
1,1590,0.5603745111076258
1,1600,0.5602529903051963
1,1610,0.5601547377004642
1,1620,0.5600556952172768
1,1630,0.5604454234226302
1,1640,0.5604555743571019
1,1650,0.5604732231068896
1,1660,0.5604811003074506
1,1670,0.5605747777408928
1,1680,0.5604827895333768
1,1690,0.5605047043029167
1,1700,0.5607170246741734
1,1710,0.5609105739298412
1,1720,0.560950556600959
1,1730,0.5607999177411885
1,1740,0.5607796133145829
1,1750,0.5607919174098939
1,1760,0.560777713661359
1,1770,0.5607738340937775
1,1780,0.5607703734130123
1,1790,0.5607980308424941
1,1800,0.5608114766363345
1,1810,0.5606620401998708
1,1820,0.5608473172881924
1,1830,0.560666476384733
1,1840,0.5607352822942424
1,1850,0.5608140859862818
1,1860,0.5608778100542425
1,1870,0.5609008785104483
1,1880,0.561138015706055
1,1890,0.5611285559419842
1,1900,0.5610296719402369
1,1910,0.5609852371250035
1,1920,0.5609659962419905
1,1930,0.5611061920002876
1,1940,0.5610890283679276
1,1950,0.5611668962171771
1,1960,0.5612998061136999
1,1970,0.561349044004929
1,1980,0.5614512022733318
1,1990,0.561316983654005
1,2000,0.5612085112122241
1,2010,0.561084436013681
1,2020,0.5609568011983604
1,2030,0.5610512579851489
1,2040,0.5611130086623801
1,2050,0.5612953945098884
1,2060,0.5613293237992432
1,2070,0.5613814428876799
1,2080,0.5613609434890332
1,2090,0.5614722523386513
1,2100,0.5616182341057997
1,2110,0.5616047879492972
1,2120,0.5616559451195317
1,2130,0.5615932300729755
1,2140,0.5616500747621206
1,2150,0.5617001669139365
1,2160,0.561708381910029
1,2170,0.5617131870549994
1,2180,0.5617922502352495
1,2190,0.5617930914848667
1,2200,0.5618295906331944
1,2210,0.5618638155476618
1,2220,0.5617981153574941
1,2230,0.5616979718976776
1,2240,0.5616549359580766
1,2250,0.5617457930069906
1,2260,0.5617318909227385
1,2270,0.5617586956832172
1,2280,0.5617283217810818
1,2290,0.5617609086364944
1,2300,0.5617008787936579
1,2310,0.5616855211475262
1,2320,0.5617062874762704
1,2330,0.5616960782319042
1,2340,0.5616167210636754
1,2350,0.5615675176669044
1,2360,0.5615684133158845
1,2370,0.5616473245956154
1,2380,0.5615966162605851
1,2390,0.5615597302085504
1,2400,0.5616417618633205
1,2410,0.5616889920026025
1,2420,0.5616793953494772
1,2430,0.5617089884025351
1,2440,0.5618749243556036
1,2450,0.5618510479410102
1,2460,0.5617756748592713
1,2470,0.5618860080936353
1,2480,0.561872546193504
1,2490,0.5618833108677294
1,2500,0.5619312168026431
1,2510,0.5619957947382835
1,2520,0.5621217362098606
1,2530,0.5621681433466645
1,2540,0.5622325898166911
1,2550,0.5623092759618566
1,2560,0.5623428255901964
1,2570,0.5624071682504626
1,2580,0.56242925318821
1,2590,0.5624263926284397
1,2600,0.5624632483217812
1,2610,0.5624232212213859
1,2620,0.5624677003536523
1,2630,0.5625492211993772
1,2640,0.5625729119985639
1,2650,0.5625611098993489
1,2660,0.5626212629817815
1,2670,0.5626980925386109
1,2680,0.5626871290854105
1,2690,0.5627734538908971
1,2700,0.5628308041584227
1,2710,0.5628186401896355
1,2720,0.5628509766331464
1,2730,0.5628399517923333
1,2740,0.5628640695381149
1,2750,0.5628753635601642
1,2760,0.5628739487708401
1,2770,0.562851225320246
1,2780,0.5628429904081159
1,2790,0.5628038507251942
1,2800,0.5628437721981775
1,2810,0.5629511674802288
1,2820,0.5629292200946941
1,2830,0.5628799421798607
1,2840,0.5629349848932421
1,2850,0.5629807737396307
1,2860,0.562983622013047
1,2870,0.5629843679032325
1,2880,0.5630077337900743
1,2890,0.5630272775696269
1,2900,0.5630507542169303
1,2910,0.5631373584769495
1,2920,0.5631342849670411
1,2930,0.5631576172702383
1,2940,0.5632192781483755
1,2950,0.5633261834357168
1,2960,0.5633717188479066
1,2970,0.5634115485203602
1,2980,0.5633939666506927
1,2990,0.5633767777934997
1,3000,0.5634056162068317
1,3010,0.5634598734441177
1,3020,0.5634608439558029
1,3030,0.563492739771742
1,3040,0.5635055652194845
1,3050,0.5635442567027137
1,3060,0.5635828358627587
1,3070,0.5635812624144322
1,3080,0.5635844333137396
1,3090,0.5635932812406819
1,3100,0.5635560273136917
1,3110,0.563500293214026
1,3120,0.5634765813938268
1,3130,0.5634361283962518
1,3140,0.563449362119231
1,3150,0.563473056246879
1,3160,0.5635021912516534
1,3170,0.5635349976943366
1,3180,0.563536483390264
1,3190,0.5635194048867563
1,3200,0.5635223321386487
1,3210,0.5635737361598846
1,3220,0.5635570815946161
1,3230,0.5635253879657303
1,3240,0.5635629782888505
1,3250,0.5635379552952557
1,3260,0.5635962169425367
1,3270,0.5635932327588765
1,3280,0.5635857577649745
1,3290,0.563609562430052
1,3300,0.5636151267007404
1,3310,0.5636579397926187
1,3320,0.5636790692173376
1,3330,0.5636799175129429
1,3340,0.5636573806771124
1,3350,0.5636699102468061
1,3360,0.5636290065289217
1,3370,0.5636284859545365
1,3380,0.563642770392019
1,3390,0.5636750055377874
1,3400,0.5637237037351823
1,3410,0.5637268241519553
1,3420,0.5637177052054876
1,3430,0.5637373994973367
1,3440,0.5637316987543717
1,3450,0.5637112210343885
1,3460,0.5636945899528066
1,3470,0.5636888872226259
1,3480,0.5637078979479757
1,3490,0.5636943936435687
1,3500,0.5637059450290136
1,3510,0.5637221717204677
1,3520,0.5637203283434224
1,3530,0.5637241271458263
1,3540,0.5637450663481981
1,3550,0.5637379337518428
1,3560,0.5637176086300116
1,3570,0.5637093688537316
1,3580,0.5637232903846671
1,3590,0.5637343779867595
1,3600,0.5637038060212184
1,3610,0.56366877652243
1,3620,0.5636714397409408
1,3630,0.5636875563106148
1,3640,0.5636779945531111
1,3650,0.5636936599755064
1,3660,0.5637123689385655
1,3670,0.5637192371786724
1,3680,0.5637197428927405
1,3690,0.5637323242162012
1,3700,0.563741726653755
1,3710,0.5637530127344541
1,3720,0.5637564976629027
1,3730,0.5637232776522817
1,3740,0.5637408011991208
1,3750,0.5637394943854483
1,3760,0.5637510245387097
1,3770,0.5637377738544127
1,3780,0.5637294443177963
1,3790,0.5637548019618
1,3800,0.5637352547644915
1,3810,0.5637374427760076
1,3820,0.5637298815001168
1,3830,0.5637286959365704
1,3840,0.5637155683482902
1,3850,0.5637360360090745
1,3860,0.5637496891666608
1,3870,0.5637615943120416
1,3880,0.5637560138787321
1,3890,0.5637678170006847
1,3900,0.5637715412547775
1,3910,0.5637656562652772
1,3920,0.5637666379168682
1,3930,0.5637745312429304
1,3940,0.5637876736000965
1,3950,0.5637980006814233
1,3960,0.5638224868311558
1,3970,0.5638369939782497
1,3980,0.5638474453818417
1,3990,0.5638677409360318
1,4000,0.5638690219256122
1,4010,0.5638834411465748
1,4020,0.5638847165162183
1,4030,0.5638774277845501
1,4040,0.5638873732960832
1,4050,0.5638750195153835
1,4060,0.5638858410546398
1,4070,0.5638920424783408
1,4080,0.5639113817400777
1,4090,0.5639353047241449
1,4100,0.5639347098956626
1,4110,0.5639223699329647
1,4120,0.563898742852311
1,4130,0.5638980294106839
1,4140,0.5638786063035053
1,4150,0.5638740427235771
1,4160,0.5638808030888455
1,4170,0.5638729505797765
1,4180,0.5638838941204342
1,4190,0.5639033507356432
1,4200,0.5639106341805936
1,4210,0.5639062939254333
1,4220,0.5639169008199386
1,4230,0.5639351382612331
1,4240,0.5639527687344433
1,4250,0.5639688459887148
1,4260,0.5639808963596876
1,4270,0.5639864716049627
1,4280,0.5639909618015562
1,4290,0.5640044150043578
1,4300,0.5640247683412716
1,4310,0.5640333546472104
1,4320,0.5640319095006817
1,4330,0.564050339544702
1,4340,0.5640418729984878
1,4350,0.564035499723583
1,4360,0.564054990745708
1,4370,0.5640419136363379
1,4380,0.5640494541181793
1,4390,0.5640392633908943
1,4400,0.5640469712562293
1,4410,0.5640258845749991
1,4420,0.5640413056341875
1,4430,0.564021939871245
1,4440,0.5640325072347148
1,4450,0.5640462473952935
1,4460,0.5640767650526947
1,4470,0.564086034124846
1,4480,0.5640838322959468
1,4490,0.5640784491084871
1,4500,0.5640672429911825
1,4510,0.564060588188182
1,4520,0.5640637248709128
1,4530,0.5640629958103135
1,4540,0.5640845931355158
1,4550,0.5641020138723195
1,4560,0.5641106029877556
1,4570,0.564103785604686
1,4580,0.5641222422111712
1,4590,0.564127784139731
1,4600,0.5641261361655294
1,4610,0.5641309109212953
1,4620,0.5641374681698029
1,4630,0.5641335405756063
1,4640,0.5641340846292124
1,4650,0.5641408929747102
1,4660,0.5641237179311616
1,4670,0.5641086719472551
1,4680,0.5641246987431635
1,4690,0.5641331013931138
1,4700,0.5641356927037506
1,4710,0.5641132185838752
1,4720,0.5641239278903312
1,4730,0.5641187563995198
1,4740,0.5641162263315564
1,4750,0.564100287054923
1,4760,0.5641069867477795
1,4770,0.5641095920905513
1,4780,0.5641069226977202
1,4790,0.5640933142743572
1,4800,0.5640775322768666
1,4810,0.5640877431529022
1,4820,0.564077847990114
1,4830,0.5640852016149298
1,4840,0.5640806193886969
1,4850,0.5640819988474812
1,4860,0.5640749026414282
1,4870,0.5640621904181167
1,4880,0.5640898760851815
1,4890,0.564106868589891
1,4900,0.5641083151571392
1,4910,0.5641082904046728
1,4920,0.5641028638508135
1,4930,0.5640830911599948
1,4940,0.5640736266299755
1,4950,0.5640644983058186
1,4960,0.5640845325287723
1,4970,0.5640957051503293
1,4980,0.5641040162674033
1,4990,0.5641006090746765
1,5000,0.5641031693741422
1,5010,0.564094605121851
1,5020,0.5640807288668485
1,5030,0.5640859564292656
1,5040,0.5640936826988783
1,5050,0.5640981302381963
1,5060,0.5641032991622087
1,5070,0.5641086062550758
1,5080,0.564112026251601
1,5090,0.5641316900713083
1,5100,0.5641377938798692
1,5110,0.5641304789784587
1,5120,0.564133507141572
1,5130,0.5641248138408861
1,5140,0.564142849334663
1,5150,0.5641485321045557
1,5160,0.5641382295587916
1,5170,0.5641305282638803
1,5180,0.5641420895079784
1,5190,0.5641550935476553
1,5200,0.5641663641524416
1,5210,0.5641874312401826
1,5220,0.5642075436758488
1,5230,0.5642257115506066
1,5240,0.5642408236802345
1,5250,0.5642512982151583
1,5260,0.564242015862525
1,5270,0.5642441250366254
1,5280,0.5642435597618951
1,5290,0.5642349205981231
1,5300,0.5642416778392673
1,5310,0.5642573391090359
1,5320,0.5642511283062696
1,5330,0.5642613105371599
1,5340,0.5642816874535841
1,5350,0.564300846266723
1,5360,0.5642914257034459
1,5370,0.5642905593649452
1,5380,0.5642981997638017
2,0,0.1977532612819869
2,10,0.3602229518276272
2,20,0.41706296786640135
2,30,0.48586269879141203
2,40,0.49107708649689374
2,50,0.5128357417540894
2,60,0.5269401657533562
2,70,0.5093350064503579
2,80,0.5151872577715796
2,90,0.5216539573319366
2,100,0.5283057016277157
2,110,0.529904310901136
2,120,0.5251197748410773
2,130,0.5288057710694197
2,140,0.5280925976821177
2,150,0.5257825168222535
2,160,0.5280131256263857
2,170,0.5268978705395166
2,180,0.525415787700542
2,190,0.5265724977604307
2,200,0.5262264053691863
2,210,0.5329012346536932
2,220,0.5361195192380855
2,230,0.5343533109402759
2,240,0.5345902144146499
2,250,0.5352583689888601
2,260,0.5363597746315933
2,270,0.5398430045474153
2,280,0.5410902835377435
2,290,0.5446160209364657
2,300,0.5467326674570739
2,310,0.549546791848267
2,320,0.5497752475809301
2,330,0.5501826739578819
